ID;Title;Categories;_job_whatsapp;_cnpj_rede_lojas;geolocation_city;geolocation_state_long;geolocation_formatted_address;_job_custom_email;cep
;Loja Calito;Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Móveis e decorações;+undefined 47 98855-4176;08.848.536/0001-73;Luiz Alves;Santa Catarina;Rodovia SC414,601,Vila do Salto, Luiz Alves - SC;lojamathyan2@gmail.com;89128-000
;Loja 2A Oiapoque;Acessórios, Bolsas e mochilas, Brinquedos e bebês, Cama, mesa e banho, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, Relógios, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0014-84;Oiapoque;Amapá;Oiapoque, AP, Brasil;lojaoiapoque@2aimportados.com.br;
;Scapulário;Vestuário;+55 37 98803-5877;11.093.249/0003-77;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;magdamendonca.contatos@gmail.com;
;Titanik Lojas;Vestuário;+undefined 37 99925-1245;04.114.018/0001-75;Divinópolis;Minas Gerais;Rua Inácio Gomes, Divinópolis - MG, 35500-150, Brasil;Ineide.o06@hotmail.com;35500-150
;Realeza;Vestuário;+undefined 37 98808-2394;47.853.843/0001-02;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Julianasamanta81@gmail.com;35500-155
;CLN teen;Vestuário;+undefined 37 99822-3923;57.011.287/0001-72;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;cristinamachadoalessandra@gmail.com;35500-155
;Loja 2A Novo Horizonte;Acessórios, Bolsas e mochilas, Brinquedos e bebês, Cama, mesa e banho, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0013-01;Macapá;Amapá;Bairro Jardim Felicidade I, Avenida Professora Cora de Carvalho, Central, Macapá - AP, 68900-040, Brasil;marketing@2aimportados.com.br;
;Chic Plus;Vestuário;+undefined 37 99806-4062;52.214.238/0001-13;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Marlene.chicplus@gmail.com;35500-155
;REAL MAGAZINE;Cama, mesa e banho;+55 62 99988-4357;01.517.802/0001-36;Goiânia;Goiás;Avenida Alberto Miguel, Campinas, Goiânia - GO, 74510-010, Brasil;realmagazinego@hotmail.com;74510-010
;Conibase Home Center;Casa e construção;+55 11 99766-2100;59.784.868/0001-72;São Paulo;São Paulo;Avenida Professor Francisco Morato, 6157, Vila Sônia, São Paulo - SP, 05521-400, Brasil;vendasweb@conibase.com.br;
;CASTOR INDAIAL;Cama, mesa e banho, Móveis e decorações;+55 47 99959-9130;34.657.777/0001-45;Indaial;Santa Catarina;Rua Maria Simão, Das Nações, Indaial - SC, 89130-000, Brasil;luizk920@gmail.com;89082-115
;Loja 2A matriz;Acessórios, Bolsas e mochilas, Brinquedos e bebês, Cama, mesa e banho, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, Relógios, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0001-60;Macapá;Amapá;Rua Cândido Mendes, Central, Macapá - AP, 68900-100, Brasil;marketing@2aimportados.com.br;
;Aladim Perfumaria;Beleza e perfumaria;+undefined 33 98875-4697;03.764.299/0001-49;Teófilo Otoni;Minas Gerais;Avenida Getúlio Vargas, 924, Centro, Teófilo Otoni - MG, 39800-015, Brasil;cmcarolmessias@gmail.com;
;Alline modas;Outros;+undefined 87 99666-1819;09.036.443/0001-07;Tabira;Pernambuco;Rua Monsenhor Severino Pires Ferreira, Brisamar, João Pessoa - PB, 58033-440, Brasil;Luciaalvesbarros@hotmail.com;56780-000
;Fairy;Vestuário;+undefined 37 99958-5001;50.872.096/0001-56;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;anaferreira0412@hotmail.com;35500-155
;Loja 2A veiga;Acessórios, Beleza e perfumaria, Bolsas e mochilas, Brinquedos e bebês, Cama, mesa e banho, Celulares e acessórios, Eletrodomésticos, Eletroportáteis, Esporte, Games, Informática, Livros, Móveis e decorações, Papelaria, Petshop, Relógios, TVs e acessórios, Vestuário;+55 96 99128-7799;07.844.185/0004-02;Macapá;Amapá;Avenida Presidente Getúlio Vargas, Central, Macapá - AP, 68900-070, Brasil;marketing@2aimportados.com.br;
;Dani Faria moda feminina;Vestuário;+undefined 37 99191-9018;46.924.557/0001-10;Divinópolis;Minas Gerais;Saúde Farma, Avenida Jk, Divinópolis - MG, 35500-155, Brasil;Daniatritum@gmail.com;35500-155
;INSTALADORA BASSO;Casa e construção;+55 4 93622-1696;81.876.518/0001-95;São Miguel do Oeste;Santa Catarina;Rua Sete de Setembro, 1696, Malária, Floriano - PI, 64800-000, Brasil;compras@instaladorabasso.com.br;89900-000
;Ferreira Silva Móveis e Eletros;Eletrodomésticos, Móveis e decorações;+55 87 99603-4840;15.570.452/0001-86;Tabira;Pernambuco;Avenida Antônio Pereira, Tabira - PE, 56780-000, Brasil;jpanna06@gmail.com;56780-000
;KF Baby;Brinquedos e bebês, Vestuário;+undefined 48 99813-4154;09.465.302/0001-00;Nova Trento;Santa Catarina;Praça Getúlio Vargas, Rua São Pedro, Centro, Gaspar - SC, 89110-082, Brasil;taniavalle@gmail.com;88270-000
;Executiva Móveis;Outros;+55 5 43331-4888;32.468.497/0001-63;Carazinho;Rio Grande do Sul;Avenida São Bento, 230, Carazinho - RS, 99500-000, Brasil;financeiro@executivamoveis.com.br;99500-000
;Refrigeração Spengler;Serviços;+undefined 49 99116-6091;17.121.231/0001-56;São Miguel do Oeste;Santa Catarina;Rua Marcílio Dias, 2808, São Miguel do Oeste - SC, 89900-000, Brasil;Ivandrospen@hotmail.com;89900-000
;Lojas Babyen;Brinquedos e bebês, Cama, mesa e banho, Móveis e decorações, Vestuário;+55 49 99905-6980;34.482.779/0001-40;São Miguel do Oeste;Santa Catarina;Rua Santos Dumont, 770, Centro, São Miguel do Oeste - SC, 89900-000, Brasil;lojasbabyen@gmail.com;89900-000
;Reimar Moveis;Móveis e decorações;+undefined 49 98414-0908;04.860.762/0001-19;São Miguel do Oeste;Santa Catarina;Rua Itaberaba, 1147, Sagrado Coração, São Miguel do Oeste - SC, 89900-000, Brasil;danielmarcoskunz@gmail.com;89900-000
;Havaianas;Acessórios, Outros;+undefined 96 98120-5565;31.483.863/0001-90;Macapá;Amapá;Rua Leopoldo Machado, 2334, Central, Macapá - AP, 68901-130, Brasil;havaianasmacapashop@terra.com.br;68901-971
;Tend Tudo Variedades;Outros;+undefined 87 99989-7631;29.196.775/0001-66;Tabira;Pernambuco;Rua Antônio Gomes, Boaçu, São Gonçalo - RJ, 24465-160, Brasil;roberta.costa.santos40@gmail.com;56780-000
;CLUB DO OCULOS TABIRA;Ótica e joalheria;+undefined 87 99911-5504;56.457.818/0001-92;Tabira;Pernambuco;Tabira, PE, Brasil;clubdooculostabira@gmail.com;56780-000
;ABC SÃO PAULO;Supermercado;+55 31 98705-0877;45.232.420/0001-31;Belo Horizonte;Minas Gerais;Rua Angola, 396, São Paulo, Belo Horizonte - MG, 31910-060, Brasil;danielfg.direito@gmail.com;31910-060
;TECH BENTES;Celulares e acessórios;+55 96 99119-0128;22.535.099/0001-69;Macapá;Amapá;Rua Leopoldo Machado, Central, Macapá - AP, 68900-067, Brasil;techbentesap@gmail.com;68900-067
;TECH BENTES;Celulares e acessórios;+55 96 99147-3227;22.535.099/0002-40;Macapá;Amapá;Universidade, Macapá, AP, Brasil;techbentesap@gmail.com;68903-419
;BOLO NA HORA COMERCIO E FABRICAÇÃO LTDA;Outros;+55 3 13021-6777;23.089.976/0001-88;Belo Horizonte;Minas Gerais;Rua Castelo de Lisboa, Castelo, Belo Horizonte - MG, 31330-340, Brasil;pcp@bolonahora.com.br;
;Nova Serrana Máquinas;Outros;+undefined 3 73226-1223;42.846.311/0001-16;Nova Serrana;Minas Gerais;Rua Doutor Jacinto Moreira Filho, 504, Nova Serrana - MG, 35519-000, Brasil;nsmaquinasltda@gmail.com;35520-016
;DAC DISTRIBUIDORA;Beleza e perfumaria;+55 33 98808-3699;45.454.137/0001-54;Betim;Minas Gerais;Avenida Engenheiro Darcy Nogueira do Pinho, Vila Cristina, Betim - MG, 32675-820, Brasil;ecommerce@agnconsultoria.com.br;
;Angel;Vestuário;+55 49 99949-3735;04.713.480/0001-99;Capinzal;Santa Catarina;Avenida Quinze de Novembro, 69, Capinzal - SC, 89665-000, Brasil;ANGELMIX01.04.2009@HOTMAIL.COM;89665-000
;Autovale Centro Automotivo;Oficina, Serviços;+55 48 99178-8061;01.877.803/0001-91;São João Batista;Santa Catarina;RODOVIA SC 410 Nª 3310 GALPÃO 01 BAIRRO: CARDOSO;cobrancaautovale@gmail.com;88240-000
;MD Pneus;Oficina;+55 51 99981-7980;16.927.614/0001-53;Santa Cruz do Sul;Rio Grande do Sul;Rua Marechal Floriano, Centro, Santa Cruz do Sul - RS, 96810-052, Brasil;mdpneus.vendas@hotmail.com;96810-002
;DOMDONA;Vestuário;+55 49 99807-3844;22.001.441/0001-40;Capinzal;Santa Catarina;Rua Dona Linda Santos, 30, Capinzal - SC, 89665-000, Brasil;DOMDONASTORE@GMAIL.COM;89665-000
;DISPA;Oficina, Serviços;+55 49 98403-8955;83.268.268/0001-36;Capinzal;Santa Catarina;Rua Narciso Barison, 25, Capinzal - SC, 89665-000, Brasil;DISPA_CZAL@YAHOO.COM.BR;89665-000
;CHURRASCARIA RIQUETTI;Bares e Restaurantes;+55 4 93555-1159;75.497.594/0001-97;Capinzal;Santa Catarina;Avenida Quinze de Novembro, 84, Capinzal - SC, 89665-000, Brasil;CHURRASCARIARIQUETTI@HOTMAIL.COM;89665-000
;Swell Moda Masculina;Acessórios, Bolsas e mochilas, Relógios, Vestuário;+55 49 98405-8404;44.532.651/0001-06;São Miguel do Oeste;Santa Catarina;Rua XV de Novembro, 434, Centro, São Vicente - SP, 11310-400, Brasil;swellmoda@useswell.com.br;89900-000
;"Bob&#8217;s Djalma";Bares e Restaurantes;+55 92 99618-5649;04.063.146/0003-07;Manaus;Amazonas;Avenida Djalma Batista, Chapada, Manaus - AM, 69050-010, Brasil;marketing6@grupoalema.com.br;69050-010
;"Swell Optica e Joalheria &#8211; Bonno";Ótica e joalheria, Relógios, Serviços;+55 4 93197-8296;07.522.711/0001-75;São Miguel do Oeste;Santa Catarina;Rua Waldemar Rangrab, 1390, Jardim Peperi, São Miguel do Oeste - SC, 89900-000, Brasil;swellbonno@useswell.com.br;89900-000
;Swell Optica e Joalheria;Ótica e joalheria, Relógios, Serviços;+55 49 99166-4922;07.716.144/0002-79;São Miguel do Oeste;Santa Catarina;Rua XV de Novembro, 427, Centro, São Vicente - SP, 11310-400, Brasil;swellopticasmo@hotmail.com;89900-000
;Joalheria e Ótica Sofia;Ótica e joalheria, Relógios, Serviços;+55 49 99133-7001;07.716.144/0001-98;São Miguel do Oeste;Santa Catarina;Rua Duque de Caxias, 1206, Centro, Uruguaiana - RS, 97501-584, Brasil;joalheriaeoticasofia@gmail.com;89900-000
;GIRAFA MODAS;Vestuário;+55 49 99825-2070;12.837.802/0001-30;Ouro;Santa Catarina;Rua Felipe Schmidt, 1565, Recife, Tubarão - SC, 88705-757, Brasil;GIRAFAMODA@OUTLOOK.COM;89663-000
;Oticas orange;Ótica e joalheria;+undefined 37 98403-2918;47.167.864/0001-66;Divinópolis;Minas Gerais;Avenida Primeiro de Junho, 658, Divinópolis - MG, 35500-002, Brasil;gabriel.xavier16@live.com;35501-224
;CASA LINT;Cama, mesa e banho, Celulares e acessórios, Móveis e decorações;+55 62 99284-3657;47.151.237/0001-37;Goiânia;Goiás;Goiânia, GO, Brasil;casalint.contato@gmail.com;74170-030
;FACIL LOCAÇÕES: Equipamentos para construção civil Asa Sul;Casa e construção;+55 56 19135-2889;50.372.781/0001-13;Brasília;Distrito Federal;CLS 109 Bloco C, Asa Sul - DF, 70372-520, Brasil;vitorfrota@facilocacoes.com.br;
;Miranda Computação;Informática;+55 58 42010-1010;11.982.113/0001-56;Natal;Rio Grande do Norte;Avenida Nevaldo Rocha, 375, Tirol;marketing01@miranda.com.br;
;"Felicita &#8211; Centro de Sorrisos";Serviços;+55 4 93621-4913;40.824.577/0001-32;São Miguel do Oeste;Santa Catarina;Rua La Salle, 1542, Centro, São Miguel do Oeste - SC, 89900-000, Brasil;kelygregory@gmail.com;89900-000
;ZR Odonto;Serviços;+undefined 61 99837-5118;50.561.681/0001-35;Brasília;Distrito Federal;Zona Industrial, DF, Brasil;Contato@zrodonto.com;70610-410
;Adidas performance L1;Esporte, Vestuário;+undefined 8 53025-5561;20.886.021/0001-63;Fortaleza;Ceará;Rua Lauro Nogueira, Papicu, Fortaleza - CE, 60175-055, Brasil;Ger.adisforrm@leaomais.com.br;60176-065
;DÁVIDA MODA INFANTIL E ACESSÓRIOS;Vestuário;+55 49 98413-2188;60.376.469/0001-51;São Miguel do Oeste;Santa Catarina;Rua Hélio Wassum, 2212, São Miguel do Oeste - SC, 89900-000, Brasil;adriana_dietrich@hotmail.com;89900-000
;Ad Life Style;Acessórios, Vestuário;+55 2 43348-0661;54.458.061/0001-26;Volta Redonda;Rio de Janeiro;Rua Doze, 300, Vila Santa Cecília, Volta Redonda - RJ, 27258-123, Brasil;gerente.voltaredonda@adfashion.com.br;27260-315
;Norte Home Center;Casa e construção;+55 96974-0060;42.535.360/0001-38;Macapá;Amapá;Rua Marcelo Cândia, Santa Rita, Macapá - AP, 68901-341, Brasil;mktwebflash@gmail.com;68901-341
;Fort Baby;Acessórios, Bolsas e mochilas, Brinquedos e bebês;+undefined 85 98761-3976;13.711.159/0009-13;Eusébio;Ceará;Avenida Eusébio de Queiroz, Eusébio - CE, 61760-000, Brasil;fortbaby09@grupoforttudo.com.br;61760-051
;Balbinot Centro Automotivo;Oficina;+55 4 93621-1014;72.203.250/0001-30;São Miguel do Oeste;Santa Catarina;Agostini, São Miguel do Oeste, SC, Brasil;contato@balbinotauto.com.br;89900-000
;Loja China Brasil;Bolsas e mochilas, Brinquedos e bebês, Eletrodomésticos, Papelaria;+55 4 83233-1010;72.242.407/0001-36;Florianópolis;Santa Catarina;Alexandre Torres Rios, Rodovia Francisco Magno Vieira, 1410, Costeira do Pirajubaé, Florianópolis - SC, 88048-000, Brasil;contato@lojachinabrasil.com.br;88063-700
;POSTO JARJOUR 206 NORTE;Outros, Produtos +18;+55 61 99909-2459;43.072.741/0001-90;Brasília;Distrito Federal;SQN 206, Asa Norte - DF, 70844-000, Brasil;compras@postosjarjour.com.br;70844-000
;AGROPECUÁRIA OLIVEIRA;Casa e construção, Outros, Serviços;+55 88 99339-3545;04.079.393/0004-74;Tianguá;Ceará;Avenida Enfermeiro José E. de Vasconcelos, Tianguá - CE, 62320-000, Brasil;estoqueagropecuariaoliveira@gmail.com;
;Xpertion;Informática, Serviços;+55 41 99568-7422;08.065.012/0001-06;Francisco Beltrão;Paraná;Rua Peru, Luther King, Francisco Beltrão - PR, 85605-470, Brasil;daniele.prodo@xpertion.com.br;85605-470
;EMPÓRIO GRÃOS BRAZIL;Outros;+undefined 92 98105-2204;43.324.130/0001-92;Manaus;Amazonas;Avenida Torquato Tapajós, 1052, Tarumã, Manaus - AM, 69059-165, Brasil;graosbrazil@gmail.com;69058-830
;Relojoaria Toledo;Relógios, Serviços;+undefined 24 99902-2544;59.108.370/0001-90;Volta Redonda;Rio de Janeiro;Rua Doze, Vila Santa Cecília, Volta Redonda - RJ, 27258-123, Brasil;relojoariatoledo@gmail.com;27260-315
;Sushi Ponta Negra;Bares e Restaurantes;+55 92 99430-7314;17.802.332/0001-92;Manaus;Amazonas;Avenida Coronel Teixeira, Ponta Negra, Manaus - AM, 69037-000, Brasil;marketing@sushipontanegra.com.br;
;Meu Prata Supermercado;Supermercado;+55 31 98862-6607;32.907.983/0001-30;Belo Horizonte;Minas Gerais;Rua Izabel Alves Martins, Serrano, Belo Horizonte - MG, 30882-390, Brasil;juridico@grupomeuprata.com.br;
;AGROPECUÁRIA OLIVEIRA;Outros, Petshop;+55 88 99339-3545;04.079.393/0001-21;Viçosa do Ceará;Ceará;Rua Antônio Feliciano de Carvalho, 285, Viçosa do Ceará - CE, 62300-000, Brasil;mktagropecuariaoliveira@gmail.com;62300-000
;Grupo All;Outros;+55 48 99199-3641;06.023.245/0001-10;Florianópolis;Santa Catarina;Rodovia Jornalista Maurício Sirotski Sobrinho, Jurere Leste, Florianópolis - SC, 88053-750, Brasil;jocemar.mello@grupoall.com.br;88053-700
;Dirango Pizzaria;Bares e Restaurantes;+undefined 75 99250-6814;96.803.515/0001-07;Feira de Santana;Bahia;Rua Doutor Sabino Silva, Centro, Feira de Santana - BA, 44001-264, Brasil;comercial@dirango.com.br;44001-264
;"Bob&#8217;s Torquato";Bares e Restaurantes;+55 92 99618-5649;04.063.146/0003-07;Manaus;Amazonas;Avenida Torquato Tapajós, Da Paz, Manaus - AM, 69058-830, Brasil;marketing@grupoalema.com.br;69048-010
;Paiva Piovesan Softwares;Informática, Serviços;+55 31 99430-2079;65.121.337/0001-00;Belo Horizonte;Minas Gerais;Avenida do Contorno, 9745, Prado, Belo Horizonte - MG, 30110-067, Brasil;paiva@paiva.com.br;30110-067
;QUALYMIX VARIEDADES;Outros, Papelaria;+55 92 98114-2767;46.454.993/0001-72;Manaus;Amazonas;Avenida Tefé, Japiim, Manaus - AM, 69078-000, Brasil;qualymix.variedades@gmail.com;69078-000
;Reformular Acabamentos;Casa e construção;+undefined 51 99105-4920;22.862.812/0001-89;Sapiranga;Rio Grande do Sul;Rua Santa Fé, 239, Fazenda São Borja, São Leopoldo - RS, 93044-680, Brasil;adrianonavarini@lojareformular.com.br;93806-050
;PLANETA SMART;Celulares e acessórios;+55 49 99912-9557;43.315.648/0001-60;São Miguel do Oeste;Santa Catarina;Rua Waldemar Rangrab, 1390, Jardim Peperi, São Miguel do Oeste - SC, 89900-000, Brasil;planetafinanceiroadm@gmail.com;89900-000
;TULINE COMÉRCIO DA MODA;Vestuário;+55 49 98406-7993;50.492.279/0001-46;São Miguel do Oeste;Santa Catarina;Rua Sete de Setembro, 2343, Jardim dos Estados, Campo Grande - MS, 79020-310, Brasil;tulineshop@outlook.com;89900-000
;"Cor &amp; Sabor Produtos Naturais";Suplementos;+undefined 4 93622-2317;11.463.566/0001-76;São Miguel do Oeste;Santa Catarina;Rua Marcílio Dias, 1531, Centro, São Miguel do Oeste - SC, 89900-000, Brasil;coresaborfinanceiro@gmail.com;89900-000
;ACRE CAXIAS;Outros, Suplementos;+55 43026-5515;88.557.699/0001-36;Caxias do Sul;Rio Grande do Sul;Rua Professor Guerreiro Lima, 105, Pio X, Caxias do Sul - RS, 95034-490, Brasil;camila.vigano@acrecaxias.com.br;95034-490
;Papelaria Paper Bi LTDA;Papelaria;+undefined 4 93621-3258;31.277.733/0001-00;São Miguel do Oeste;Santa Catarina;Rua Almirante Barroso, 595, Centro, São Miguel do Oeste - SC, 89900-000, Brasil;Ppaper.bi@gmail.com;89900-000
;Clínica da Sobrancelha;Beleza e perfumaria;+55 9 99811-1234;39.252.984/0001-33;Capinzal;Santa Catarina;Avenida Quinze de Novembro, 201, Capinzal - SC, 89665-000, Brasil;A_NAPSILVA@HOTMAIL.COM;89665-000
;OBEM;Beleza e perfumaria, Outros, Serviços;+55 49 99840-9420;17.624.037/0001-93;Ouro;Santa Catarina;Rua Felipe Schimidt, Ouro - SC, 89663-000, Brasil;OBEM@HOTMAIL.COM.BR;89663-000
;MERCADO SAVARIS Filial;Supermercado;+55 4 93555-2647;08.360.837/0001-53;Ouro;Santa Catarina;Rua Sete de Abril, Ouro - SC, 89663-000, Brasil;SAVARISMERCADO@GMAIL.COM;89663-000
;FARMACIA SÃO RAFAEL SÃO MIGUEL DO OESTE;Farmácias e drogarias;+55 49 99975-2879;30.962.191/0001-33;São Miguel do Oeste;Santa Catarina;Rua Santos Dumont, 140, Paisagem Casa Grande, Cotia - SP, 06722-250, Brasil;Franquia7@franquiasaorafael.com.br;89900-000
;MERCADO SAVARIS;Supermercado;+55 4 93555-1941;97.429.302/0001-11;Ouro;Santa Catarina;Rua Papa João XXIII, 461, Centro, Xanxerê - SC, 89820-000, Brasil;MERCADO-SAVARIS@UOL.COM.BR;89663-000
;GAAFER MM CHOCOLATERIA;Outros;+55 4 99906-4668;52.596.626/0001-06;São Miguel do Oeste;Santa Catarina;Rua Santos Dumont, 194, Centro, Foz do Iguaçu - PR, 85851-040, Brasil;luizaldsilva@gmail.com;89900-000
;"OUROLUZ ACABAMENTOS &#8211; OURO";Casa e construção, Serviços;+55 4 93555-2285;13.435.534/0001-92;Ouro;Santa Catarina;Rua Felipe Schimidt, Ouro - SC, 89663-000, Brasil;ADM@OUROLUZ.COM.BR;89663-000
;COLCCI;Vestuário;+55 49 99969-0157;42.847.021/0001-97;Capinzal;Santa Catarina;Avenida Quinze de Novembro, 205, Capinzal - SC, 89665-000, Brasil;COLCCICAPINZAL@GMAIL.COM;89665-000
;Acupunturista Gabriela;Serviços;+55 49 98405-0316;00.000.000/0000-00;São Miguel do Oeste;Santa Catarina;Rua XV de Novembro, 452, Centro, Leme - SP, 13610-030, Brasil;acupunturistagabriela@gmail.com;89900-000
;VERSATTY MODAS;Vestuário;+55 49 99978-3821;08.600.374/0001-50;São Miguel do Oeste;Santa Catarina;Rua Santos Dumont, 536, Centro, Pelotas - RS, 96020-380, Brasil;luizaldsilva@gmail.com;89900-000
;Papa Multas;Serviços;+55 49 99923-5597;40.823.059/0001-02;São Miguel do Oeste;Santa Catarina;Rua XV de Novembro, 452, Centro, Leme - SP, 13610-030, Brasil;papamultas.smo@gmail.com;89900-000
;PHOENIX ENGLISH;Outros;+55 49 98838-7036;25.962.875/0001-03;São Miguel do Oeste;Santa Catarina;Rua Santos Dumont, 134, Paisagem Casa Grande, Cotia - SP, 06722-250, Brasil;phoenixenglishsmo@gmail.com;89900-000
;ANA BELLA;Vestuário;+55 4 93555-4162;08.836.297/0001-31;Capinzal;Santa Catarina;Avenida Quinze de Novembro, 205, Capinzal - SC, 89665-000, Brasil;ANAMARIA.ANDREONI@GMAIL.COM;89665-000
;Magazine luiza;Games;+undefined 31 98257-9373;47.960.950/0001-21;Belo Horizonte;Minas Gerais;Avenida Cristiano Machado, União, Belo Horizonte - MG, 31910-064, Brasil;gab.mendes009@gmail.com;
;Farmácia São Rafael;Beleza e perfumaria;+55 49 98424-0676;08.529.017/0001-42;São José do Cedro;Santa Catarina;Avenida Salgado Filho, 1112, Santo Ângelo - RS, 98803-010, Brasil;franquia5@franquiasaorafael.com.br;89930-000
;AB FOR MEN;Vestuário;+55 49 99814-7194;12.239.843/0001-24;Capinzal;Santa Catarina;Avenida Quinze de Novembro, 205, Capinzal - SC, 89665-000, Brasil;ABFORMEN@GMAIL.COM;89665-000
;BELLA H BASICA OURO;Vestuário;+55 4 93555-3364;32.392.249/0001-86;Ouro;Santa Catarina;Rua Felipe Schmidt, 1693, Centro, Florianópolis - SC, 88010-001, Brasil;BELLAHOURO@HOTMAIL.COM;89663-000
;Bella H Básica;Vestuário;+55 4 93555-2825;14.059.692/0001-58;Capinzal;Santa Catarina;Avenida Quinze de Novembro, 205, Capinzal - SC, 89665-000, Brasil;BELLAH.BASICA@GMAIL.COM;89665-000
